formation_id,assertion_ids,event_date,place,region,country,source_report_urls,source_image_urls,source_image_count,current_location_role,current_latitude,current_longitude,current_coordinate_uncertainty_m,source_coordinate_availability,publisher_map_target_availability,named_geographic_clues,identifiable_persistent_landmarks,source_image_dimensions,display_rights,publication_rights,straight_component_likelihood,priority_score,processing_status,blocker_or_rejection_reason,selected_overlay_id,registration_classification,review_date
cc_332291e8d12a,sx_connector_1a1e9f0e776a3a51,2014-07-17,Tvrdošovce,,Slovakia,https://cropcircleconnector.com/2014/Tvrdosovce/Tvrdosovce2014a.html,https://cropcircleconnector.com/2014/Tvrdosovce/july18-slovakia-sketch.jpg; https://cropcircleconnector.com/2014/Tvrdosovce/slovakia-plane1.jpg; https://cropcircleconnector.com/2014/Tvrdosovce/july18-slovak-landscape1.jpg; https://cropcircleconnector.com/2014/Tvrdosovce/july18-slovakia-location-centre-left.jpg; https://cropcircleconnector.com/2014/Tvrdosovce/tvslovakfghjkl5.jpg,5,formation_site,48.07655556,18.06327778,25.0,yes,yes,Tvrdošovce,Tvrdošovce,700x553; 700x525; 700x481; 150x146,link_only_rights_gated,not_cleared_for_redistribution,unknown,2170,queued,,,,
cc_3b9df324d694,sx_connector_1f8efb5adb1b9423,2023-05-30,Capriano del Colle,,Italy,https://cropcircleconnector.com/2023/Cascina/Cascina2023.html,https://cropcircleconnector.com/2023/Cascina/caprian-grano-casci.jpg; https://cropcircleconnector.com/2023/Cascina/capriano-cerchi-nel-grano-c.jpg; https://cropcircleconnector.com/2023/Cascina/capriano-cerchil-grano-casc.jpg; https://cropcircleconnector.com/2023/Cascina/caprihi-nel-grano-casci.jpg; https://cropcircleconnector.com/2023/Cascina/thumbcaprihi-nel-grano-casc.jpg,5,formation_site,45.46702778,10.13302778,25.0,yes,yes,Capriano del Colle,Capriano del Colle,800x446; 800x540; 800x450; 800x498; 150x150,link_only_rights_gated,not_cleared_for_redistribution,unknown,2170,queued,,,,
cc_a94cc79d2cb9,sx_connector_249e6cfe49e723f4,2014-06-21,Marocchi (Poirino),,Italy,https://cropcircleconnector.com/2014/Marocchi/Marocchi2014a.html,https://cropcircleconnector.com/2014/Marocchi/Marocchi2014a.jpg; https://cropcircleconnector.com/2014/Marocchi/Marocchi2014b.jpg; https://cropcircleconnector.com/2014/Marocchi/Marocchi2014c.jpg; https://cropcircleconnector.com/2014/Marocchi/Marocchi2014d.jpg; https://cropcircleconnector.com/2014/Marocchi/Marocchi2014e.jpg,5,formation_site,44.93319444,7.82838889,25.0,yes,yes,Marocchi (Poirino),Marocchi (Poirino),800x661; 150x148; 800x453; 800x523; 800x631,link_only_rights_gated,not_cleared_for_redistribution,unknown,2170,queued,,,,
cc_b0684f7d9428,sx_connector_74eb5a174f4eb7e5,2019-07-01,Büren an der Aare,,Switzerland,https://cropcircleconnector.com/2019/Buren/Buren2019a.html,https://cropcircleconnector.com/2019/Buren/0F8101BB655D017193854DDF14E.jpg; https://cropcircleconnector.com/2019/Buren/1506425.jpg; https://cropcircleconnector.com/2019/Buren/65666458_10216226248341267_.jpg; https://cropcircleconnector.com/2019/Buren/905D0535201C66318E52B1F5B31.jpg; https://cropcircleconnector.com/2019/Buren/AC6D7429E4076870D2A6D791BE6.jpg,5,formation_site,47.1482002,7.349483,63.0,yes,yes,Büren an der Aare,Büren an der Aare,800x450; 150x147,link_only_rights_gated,not_cleared_for_redistribution,unknown,2170,queued,,,,
cc_0504c86630e5,sx_connector_e84f3ddbccf0882b,2017-11-03,Linha Bela Vista,interior of São Lourenço do Oeste,Brazil,https://cropcircleconnector.com/2017/Linha/Linha2016a.html,https://cropcircleconnector.com/2017/Linha/0_0-600x308.jpg; https://cropcircleconnector.com/2017/Linha/127309772.jpg; https://cropcircleconnector.com/2017/Linha/27309772.jpg,3,formation_site,-26.6604268,-53.535061,68.0,yes,yes,Linha Bela Vista; interior of São Lourenço do Oeste,Linha Bela Vista; interior of São Lourenço do Oeste,800x411; 800x599; 150x149,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_1d9608a8cd97,sx_connector_fad0504d094ea8b9,2017-05-24,Venton Farm,Cornwall,England,https://cropcircleconnector.com/2017/ventonfarm/ventonfarm2017a.html,https://cropcircleconnector.com/2017/ventonfarm/cornwall1.jpg; https://cropcircleconnector.com/2017/ventonfarm/cornwall2.jpg; https://cropcircleconnector.com/2017/ventonfarm/cornwall3.jpg,3,formation_site,50.12106919,-5.45462288,25.0,yes,yes,Venton Farm; Cornwall,Venton Farm; Cornwall,800x599; 800x564; 150x148,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_373a7cc6b536,sx_connector_3a90dd6d23b67447,2021-07-28,Buchendorf,Bavaria,Germany,https://cropcircleconnector.com/2021/Buchendorf/Buchendorf2021a.html,https://cropcircleconnector.com/2021/Buchendorf/Buchendorf29072021c.jpg; https://cropcircleconnector.com/2021/Buchendorf/Buchendorf29072021d.jpg; https://cropcircleconnector.com/2021/Buchendorf/thumbBuchendorf29072021c.jpg,3,formation_site,48.0544787,11.4173037,209.0,yes,yes,Buchendorf; Bavaria,Buchendorf; Bavaria,800x533; 700x481; 150x149,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_391122672848,sx_connector_e7c0f8c2997bf840,2020-06-21,Ackling Dyke,Dorset,England,https://cropcircleconnector.com/2020/Ackling/Ackling2020a.html,https://cropcircleconnector.com/2020/Ackling/droneon2020a.jpg; https://cropcircleconnector.com/2020/Ackling/droneon2020b.jpg; https://cropcircleconnector.com/2020/Ackling/105317843_696802627560235_5.jpg,3,formation_site,50.94631602,-1.98355088,25.0,yes,yes,Ackling Dyke; Dorset,Ackling Dyke; Dorset,800x629; 150x146; 800x511,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_69619233d877,sx_connector_f3074e91387cbac6,2014-06-14,Temple Farm,Essex,England,https://cropcircleconnector.com/2014/templefarm/templefarm2014a.html,https://cropcircleconnector.com/2014/templefarm/templefarm15062014a.jpg; https://cropcircleconnector.com/2014/templefarm/templefarm15062014b.jpg; https://cropcircleconnector.com/2014/templefarm/templefarm15062014k.jpg,3,formation_site,51.56626045,0.7177646,25.0,yes,yes,Temple Farm; Essex,Temple Farm; Essex,800x604; 800x509; 150x148,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_862aabd0ebae,sx_connector_e8916e98d1361fcb,2019-06-26,Parcay-Meslay,Touraine,France,https://cropcircleconnector.com/2019/Maxime/Maxime2019a.html,https://cropcircleconnector.com/2019/Maxime/150maxime2019a.jpg; https://cropcircleconnector.com/2019/Maxime/maxime2019a.png; https://cropcircleconnector.com/2019/Maxime/maxime2019b.jpg,3,formation_site,47.4722277,0.7022667,25.0,yes,yes,Parcay-Meslay; Touraine,Parcay-Meslay; Touraine,150x139; 634x480; 800x803,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_ada305df8f99,sx_connector_cabb984ccd5c28bd,2014-05-26,Buckle Street,Worcestershire,England,https://cropcircleconnector.com/2014/bucklestreet/bucklestreet2014a.html,https://cropcircleconnector.com/2014/bucklestreet/bucklestreet2014d.jpg; https://cropcircleconnector.com/2014/bucklestreet/bucklestreet2014e.jpg; https://cropcircleconnector.com/2014/bucklestreet/bucklestreet2014f.jpg,3,formation_site,52.1270564,-1.84438465,100.0,yes,yes,Buckle Street; Worcestershire,Buckle Street; Worcestershire,800x550; 800x630; 150x148,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_b170516c7d50,sx_connector_763d1a44a4bd53e5,2016-07-16,Wessex Ridgeway,Wiltshire,England,https://cropcircleconnector.com/2016/wessexridgeway/wessexridgeway2016a.html,https://cropcircleconnector.com/2016/wessexridgeway/G0034865bGGHbb.jpg; https://cropcircleconnector.com/2016/wessexridgeway/G0034865bbb.jpg; https://cropcircleconnector.com/2016/wessexridgeway/G0034877bbb.jpg,3,formation_site,51.3535602,-1.96607508,25.0,yes,yes,Wessex Ridgeway; Wiltshire,Wessex Ridgeway; Wiltshire,150x151; 800x1025; 800x468,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_b7ee7d50e172,sx_connector_f55848452dbcba11,2020-07-29,South Downs Way,West Sussex,England,https://cropcircleconnector.com/2020/bury/bury2020a.html,https://cropcircleconnector.com/2020/bury/bury31072020a.jpg; https://cropcircleconnector.com/2020/bury/bury31072020b.jpg; https://cropcircleconnector.com/2020/bury/screenshot31.jpg,3,formation_site,50.89655911,-0.57016611,25.0,yes,yes,South Downs Way; West Sussex,South Downs Way; West Sussex,800x405; 150x156; 800x679,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_c6e47345d2e5,sx_connector_7549d275bef856e9,2014-04-16,Brimslade Farm,Wiltshire,England,https://cropcircleconnector.com/2014/Brimslade/Brimslade2014a.html,https://cropcircleconnector.com/2014/Brimslade/Brimslade2014a.jpg; https://cropcircleconnector.com/2014/Brimslade/Brimslade2014b.jpg; https://cropcircleconnector.com/2014/Brimslade/Brimslade2014c.jpg,3,formation_site,51.37602522,-1.70183099,100.0,yes,yes,Brimslade Farm; Wiltshire,Brimslade Farm; Wiltshire,800x676; 800x1200; 150x143,link_only_rights_gated,not_cleared_for_redistribution,unknown,2169,queued,,,,
cc_0abecd394696,sx_connector_8c1e39f6cecc45f9,2014-06-08,Turija,,Serbia,https://cropcircleconnector.com/2014/Turija/Turija2014a.html,https://cropcircleconnector.com/2014/Turija/Jazavita17062014.jpg; https://cropcircleconnector.com/2014/Turija/Serbia%202%20cc%208-6-14.png; https://cropcircleconnector.com/2014/Turija/Serbia%20cc%208-6-14.jpg; https://cropcircleconnector.com/2014/Turija/Serbia14.jpg,4,formation_site,45.55138889,19.85908333,25.0,yes,yes,Turija,Turija,800x567; 554x345; 546x352; 150x149,link_only_rights_gated,not_cleared_for_redistribution,unknown,2167,queued,,,,
cc_0bae5b650075,sx_connector_af92fd97de3a36c6,2023-06-21,Saint-Babel,,France,https://cropcircleconnector.com/2023/SaintBabel/SaintBabel2023a.html,https://cropcircleconnector.com/2023/SaintBabel/356039277779.jpg; https://cropcircleconnector.com/2023/SaintBabel/3560853572039277779.jpg; https://cropcircleconnector.com/2023/SaintBabel/crop-circle_6521905.jpg; https://cropcircleconnector.com/2023/SaintBabel/des-crop-circles-decouverts.jpg,4,formation_site,45.596601,3.300468,25.0,yes,yes,Saint-Babel,Saint-Babel,150x156; 500x261; 800x533; 800x601,link_only_rights_gated,not_cleared_for_redistribution,unknown,2167,queued,,,,
cc_395b6ac6c437,sx_connector_0522728e28c4c18a,2019-06-01,Notre Dame of France,,France,https://cropcircleconnector.com/2019/notre/notre2019a.html,https://cropcircleconnector.com/2019/notre/150.jpg; https://cropcircleconnector.com/2019/notre/France.png; https://cropcircleconnector.com/2019/notre/notre1.jpg; https://cropcircleconnector.com/2019/notre/notre2.jpg,4,formation_site,49.05433333,2.32719444,25.0,yes,yes,Notre Dame of France,Notre Dame of France,150x150; 480x507; 600x697; 600x629,link_only_rights_gated,not_cleared_for_redistribution,unknown,2167,queued,,,,
cc_3e1a7f804530,sx_connector_99169ecfc2a2bc6b,2014-06-28,Boskovic,,Czechia,https://cropcircleconnector.com/2014/Boskovic/Boskovic2014a.html,https://cropcircleconnector.com/2014/Boskovic/Snimek00010.jpg; https://cropcircleconnector.com/2014/Boskovic/Snimek001.jpg; https://cropcircleconnector.com/2014/Boskovic/Snimek012.jpg; https://cropcircleconnector.com/2014/Boskovic/Snimeko001.jpg,4,formation_site,49.50005556,16.64977778,25.0,yes,yes,Boskovic,Boskovic,433x295; 150x148; 500x364; 700x567,link_only_rights_gated,not_cleared_for_redistribution,unknown,2167,queued,,,,
cc_63ee7b77922a,sx_connector_35cadb553164faea,2015-07-13,Rudower Wassergarten,,Germany,https://cropcircleconnector.com/2015/Groziethen3/Groziethen22015c.html,https://cropcircleconnector.com/2015/Groziethen3/A.jpg; https://cropcircleconnector.com/2015/Groziethen3/B.jpg; https://cropcircleconnector.com/2015/Groziethen3/gA.jpg; https://cropcircleconnector.com/2015/Groziethen3/hjB.jpg,4,formation_site,52.38847222,13.44558333,25.0,yes,yes,Rudower Wassergarten,Rudower Wassergarten,800x508; 800x573; 600x577; 150x148,link_only_rights_gated,not_cleared_for_redistribution,unknown,2167,queued,,,,
cc_6bd5e40a472e,sx_connector_75085d4ab870112d,2018-08-14,Pirai do Sul,,Brazil,https://cropcircleconnector.com/2018/PiraidoSul/PiraidoSul2018a.html,https://cropcircleconnector.com/2018/PiraidoSul/150.jpg; https://cropcircleconnector.com/2018/PiraidoSul/PiraidoSu2018al.jpg; https://cropcircleconnector.com/2018/PiraidoSul/pirai-du-sol-aug14-2018-wifi.jpg; https://cropcircleconnector.com/2018/PiraidoSul/pirai-du-sol-aug14-2018b.jpg,4,formation_site,-24.5392476,-49.9409775,25.0,yes,yes,Pirai do Sul,Pirai do Sul,150x150; 800x442; 300x289; 700x471,link_only_rights_gated,not_cleared_for_redistribution,unknown,2167,queued,,,,
cc_d1634b982eb7,sx_connector_e3989dcfad9ab7a2,2014-05-17,Marsciano (Perugia/Umbria),,Italy,https://cropcircleconnector.com/2014/Marsciano/Marsciano2014a.html,https://cropcircleconnector.com/2014/Marsciano/Cerchio%20grano%20Marsciano%2020141.jpg; https://cropcircleconnector.com/2014/Marsciano/Cerchio-granoMarsciano20141.jpg; https://cropcircleconnector.com/2014/Marsciano/Marsciano_17maggio2014e.jpg; https://cropcircleconnector.com/2014/Marsciano/cropfiles_it.gif,4,formation_site,42.92063889,12.34369444,25.0,yes,yes,Marsciano (Perugia/Umbria),Marsciano (Perugia/Umbria),640x427; 150x149; 468x60,link_only_rights_gated,not_cleared_for_redistribution,unknown,2167,queued,,,,
cc_06cf1f38f5cd,sx_connector_f3a3d2f88029be39,2014-07-17,The Forests Way,Essex,England,https://cropcircleconnector.com/2014/roydon/roydon2014a.html,https://cropcircleconnector.com/2014/roydon/Royton-cc-Brighter-photo-1.jpg; https://cropcircleconnector.com/2014/roydon/Royton-cc-Brighter-photo451.jpg,2,formation_site,51.7666803,0.02278274,25.0,yes,yes,The Forests Way; Essex,The Forests Way; Essex,800x450; 150x148,link_only_rights_gated,not_cleared_for_redistribution,unknown,2166,queued,,,,
cc_72ff312815fd,sx_connector_54d9f3301ae6ff03,2014-07-18,Lower Bourton,Devon,England,https://cropcircleconnector.com/2014/lowerbourton/lowerbourton2014a.html,https://cropcircleconnector.com/2014/lowerbourton/IMG27181.jpg; https://cropcircleconnector.com/2014/lowerbourton/IMG_27181.jpg,2,formation_site,50.43972179,-3.67749284,25.0,yes,yes,Lower Bourton; Devon,Lower Bourton; Devon,150x151; 320x240,link_only_rights_gated,not_cleared_for_redistribution,unknown,2166,queued,,,,
cc_eaae5360596e,sx_connector_c5620ac3118823b4,2014-07-16,Winterburen,Hesse,Germany,https://cropcircleconnector.com/2014/Winterburen/Winterburen2014a.html,https://cropcircleconnector.com/2014/Winterburen/winterburne2014a.jpg; https://cropcircleconnector.com/2014/Winterburen/winterburne2014b.jpg,2,formation_site,51.39435,9.51511,25.0,yes,yes,Winterburen; Hesse,Winterburen; Hesse,800x600; 150x147,link_only_rights_gated,not_cleared_for_redistribution,unknown,2166,queued,,,,
cc_ec8b804f75e6,sx_connector_fb0b914bb7c437f2,2019-07-14,Lagnieu,Ain,France,https://cropcircleconnector.com/2019/Lagnieu/Lagnieu2019.html,https://cropcircleconnector.com/2019/Lagnieu/150Lagnieu2019a.jpg; https://cropcircleconnector.com/2019/Lagnieu/Lagnieu2019a.jpg,2,formation_site,45.90386111,5.34783333,25.0,yes,yes,Lagnieu; Ain,Lagnieu; Ain,150x153; 571x1000,link_only_rights_gated,not_cleared_for_redistribution,unknown,2166,queued,,,,
cc_1e52c94ad604,sx_connector_a7d28567d8bbf1e2,2019-06-29,Wolka Orchowska,,Poland,https://cropcircleconnector.com/2019/wolka/wolka2019a.html,https://cropcircleconnector.com/2019/wolka/120906.jpg; https://cropcircleconnector.com/2019/wolka/150842293.jpg; https://cropcircleconnector.com/2019/wolka/65434657_450403739025260_84.jpg,3,formation_site,52.5190011,18.06403,116.0,yes,yes,Wolka Orchowska,Wolka Orchowska,800x450; 150x149,link_only_rights_gated,not_cleared_for_redistribution,unknown,2164,queued,,,,
cc_21c2eb3f1990,sx_connector_0d6283107967ca36,2014-06-06,Cerkvenjak,,Slovenia,https://cropcircleconnector.com/2014/Cerkvenjak/Cerkvenjak2014a.html,https://cropcircleconnector.com/2014/Cerkvenjak/cerkvenjak2014a.png; https://cropcircleconnector.com/2014/Cerkvenjak/cerkvenjak2014b.jpg; https://cropcircleconnector.com/2014/Cerkvenjak/krogi-630x315.jpg,3,formation_site,46.55111111,15.91180556,25.0,yes,yes,Cerkvenjak,Cerkvenjak,619x348; 150x149; 630x315,link_only_rights_gated,not_cleared_for_redistribution,unknown,2164,queued,,,,
cc_8c325cb9c217,sx_connector_78aece1cab224229,2024-10-14,Santa Catarina,,Brazil,https://cropcircleconnector.com/2024/SantaCatarina/SantaCatarina2024a.html,https://cropcircleconnector.com/2024/SantaCatarina/150santa14102024a.jpg; https://cropcircleconnector.com/2024/SantaCatarina/oct14-Ipuacu.jpg; https://cropcircleconnector.com/2024/SantaCatarina/santa14102024a.jpg,3,formation_site,-26.6188287,-52.4632569,123.0,yes,yes,Santa Catarina,Santa Catarina,150x153; 720x831; 800x496,link_only_rights_gated,not_cleared_for_redistribution,unknown,2164,queued,,,,
cc_a2b0b0a85c0f,sx_connector_0d730b39ef47d41e,2014-07-25,Momalle,,Belgium,https://cropcircleconnector.com/2014/Momalle/Momalle2014a.html,https://cropcircleconnector.com/2014/Momalle/DSCN7228.jpg; https://cropcircleconnector.com/2014/Momalle/DSCN7229.jpg; https://cropcircleconnector.com/2014/Momalle/DSCN722h8.jpg,3,formation_site,50.678225,5.35337778,25.0,yes,yes,Momalle,Momalle,800x600; 800x310; 150x149,link_only_rights_gated,not_cleared_for_redistribution,unknown,2164,queued,,,,
cc_bcd94a8d99b3,sx_connector_4e2199a4ad204eff,2020-05-30,Lauragais,,France,https://cropcircleconnector.com/2020/Lauragai/Lauragai2020a.html,https://cropcircleconnector.com/2020/Lauragai/Lauragais2020a.jpg; https://cropcircleconnector.com/2020/Lauragai/Tixeire2020a.jpg; https://cropcircleconnector.com/2020/Lauragai/Tixeire2020abc.jpg,3,formation_site,43.50462,1.6590301,66.0,yes,yes,Lauragais,Lauragais,800x450; 800x564; 150x150,link_only_rights_gated,not_cleared_for_redistribution,unknown,2164,queued,,,,
cc_bf683645a1f9,sx_connector_990db014a90ad0ab,2020-07-18,Nadarzycach,,Poland,https://cropcircleconnector.com/2020/Nadarzycach/Nadarzycach2020a.html,https://cropcircleconnector.com/2020/Nadarzycach/poland20072020a.jpg; https://cropcircleconnector.com/2020/Nadarzycach/poland20072020b.jpg; https://cropcircleconnector.com/2020/Nadarzycach/poland20072020c.jpg,3,formation_site,52.2944592,17.6039808,119.0,yes,yes,Nadarzycach,Nadarzycach,800x448; 800x450; 150x154,link_only_rights_gated,not_cleared_for_redistribution,unknown,2164,queued,,,,
cc_c03db43556bf,sx_connector_490f0e117b899f2d,2014-08-03,Lund,,Sweden,https://cropcircleconnector.com/2014/lund/lund2014a.html,https://cropcircleconnector.com/2014/lund/Circle-w-field-text1.jpg; https://cropcircleconnector.com/2014/lund/Circle-w-hosmall1.jpg; https://cropcircleconnector.com/2014/lund/Circle-w-house-text1.jpg,3,formation_site,55.69588889,13.12605556,25.0,yes,yes,Lund,Lund,800x528; 150x155; 800x533,link_only_rights_gated,not_cleared_for_redistribution,unknown,2164,queued,,,,
cc_891d26c9b19e,sx_connector_b205fac165ff1b47,2014-07-09,The Long Man of Wilmington,East Sussex,England,https://cropcircleconnector.com/2014/wilmington2/wilmington2014b.html,https://cropcircleconnector.com/2014/wilmington2/wilmington2014slw.jpg,1,formation_site,50.813552,0.191515,25.0,yes,yes,The Long Man of Wilmington; East Sussex,The Long Man of Wilmington; East Sussex,150x149,link_only_rights_gated,not_cleared_for_redistribution,unknown,2163,queued,,,,
cc_ff24cfe79e47,sx_connector_008ea2f6742c93b9,2020-06,Orchów,,Poland,https://cropcircleconnector.com/2020/Orchow/Orchow2020a.html,https://cropcircleconnector.com/2020/Orchow/piktogram-orchowo-2020-rota.jpg; https://cropcircleconnector.com/2020/Orchow/piktogramd.jpg,2,formation_site,52.54924263,17.95852576,25.0,yes,yes,Orchów,Orchów,800x450; 150x149,link_only_rights_gated,not_cleared_for_redistribution,unknown,2161,queued,,,,
cc_6f84d7030b21,a_e5234d9526456b,2002-06-27,Dodworth,South Yorkshire,England,https://www.cropcirclecenter.com/; https://circleresearcharchive.com/research/crop-circles-visible-on-google-earth/,https://circleresearcharchive.com/wp-content/uploads/2025/10/enys200201-dodworth-photo-ge-150m.jpg,1,formation_site,53.54173168563158,-1.535798850627117,40.0,no,no,Dodworth; South Yorkshire; St John the Baptist Church,Dodworth; St John the Baptist Church; South Yorkshire,1920x1080,link_only_rights_gated,not_cleared_for_redistribution,high,2098,provisional_registration,,dodworth-st-john-2002-legacy-coordinate-scale-north-up-placement,provisional_registration,2026-07-22
cc_07d6c67ff4d4,a_2f3b7df4243c3b,2009-07-12,Hörhausen,Thurgau,Switzerland,https://www.cropcirclecenter.com/; https://commons.wikimedia.org/wiki/File:Swiss_Crop_Circle_2009_Aerial_(3766687033).jpg; https://commons.wikimedia.org/wiki/File:Swiss_crop_circle_detail.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/Swiss_Crop_Circle_2009_Aerial_%283766687033%29.jpg; https://upload.wikimedia.org/wikipedia/commons/0/04/Swiss_crop_circle_detail.jpg,2,formation_site,47.646504,8.976892,90.0,no,no,Hörhausen; Thurgau; Steckborn; Tägermoos,Hörhausen; Steckborn; Tägermoos; Thurgau,3501x2334; 4000x2666,source_hosted_on_explicit_user_action,at_least_one_open_license,unknown,2086,provisional_registration,,commons-horhausen-20090712-aerial-crop-geometry,provisional_registration,2026-07-22
